7745875, 04-01 11:03:25.351,10,404464,0,555774,0,685630
7745876, 04-01 11:03:25.363,10,112351,0,-111911,0,685630
7745877, 04-01 11:03:25.374,10,321003,0,514044,1,19474
7745878, 04-01 11:03:25.385,10,154081,0,-153642,1,61204
7745879, 04-01 11:03:25.396,9,653316,0,-153642,0,727361
7745880, 04-01 11:03:25.408,9,653316,0,-111911,0,685630
7745881, 04-01 11:03:25.419,9,653316,0,430583,1,19474
7745882, 04-01 11:03:25.430,10,154081,1,181731,0,727361
7745883, 04-01 11:03:25.441,10,821768,0,221931,1,687160
7745884, 04-01 11:03:25.453,10,946959,0,-111911,1,61204
7745885, 04-01 11:03:25.464,11,113881,1,181731,1,353317
7745886, 04-01 11:03:25.475,10,279272,0,-195372,2,187925
7745887, 04-01 11:03:25.486,9,736777,0,-111911,2,354847
7745888, 04-01 11:03:25.498,9,820238,0,514044,1,603699
7745889, 04-01 11:03:25.509,10,154081,0,221931,1,353317
7745890, 04-01 11:03:25.520,10,321003,1,181731,1,353317
7745891, 04-01 11:03:25.531,10,446194,0,-111911,1,353317
7745892, 04-01 11:03:25.543,10,821768,0,-111911,1,353317
7745893, 04-01 11:03:25.554,10,487924,0,138470,2,229656
7745894, 04-01 11:03:25.565,10,821768,1,223461,2,271386
7745895, 04-01 11:03:25.576,10,821768,1,223461,2,354847
7745896, 04-01 11:03:25.588,10,404464,1,223461,2,396578
7745897, 04-01 11:03:25.599,9,653316,0,555774,2,354847
7745898, 04-01 11:03:25.610,9,236012,1,390383,2,21004
7745899, 04-01 11:03:25.621,9,736777,1,181731,1,687160
7745900, 04-01 11:03:25.633,10,321003,1,181731,1,61204
7745901, 04-01 11:03:25.644,11,72150,0,388853,1,520239
7745902, 04-01 11:03:25.655,11,489455,0,-111911,0,727361
7745903, 04-01 11:03:25.667,11,447724,0,221931,1,228126
7745904, 04-01 11:03:25.678,10,988690,0,889618,1,353317
7745905, 04-01 11:03:25.689,10,321003,0,221931,2,354847
7745906, 04-01 11:03:25.700,10,154081,0,555774,1,687160
7745907, 04-01 11:03:25.712,10,321003,0,555774,1,353317
7745908, 04-01 11:03:25.723,10,821768,0,514044,1,61204
7745909, 04-01 11:03:25.734,10,821768,0,-111911,1,19474
7745910, 04-01 11:03:25.745,10,487924,0,430583,1,61204
7745911, 04-01 11:03:25.757,10,487924,0,-111911,1,353317
7745912, 04-01 11:03:25.768,10,321003,0,555774,1,687160
7745913, 04-01 11:03:25.779,10,154081,0,555774,2,271386
7745914, 04-01 11:03:25.790,9,736777,0,-111911,2,187925
7745915, 04-01 11:03:25.802,10,321003,0,-445755,1,61204
7745916, 04-01 11:03:25.813,10,821768,0,-111911,1,19474
7745917, 04-01 11:03:25.824,11,656376,0,-779598,1,19474
7745918, 04-01 11:03:25.835,12,324063,-1,-572475,1,61204
7745919, 04-01 11:03:25.847,12,324063,-1,-447284,0,685630
7745920, 04-01 11:03:25.858,11,823298,-1,-447284,0,268326
7745921, 04-01 11:03:25.869,11,489455,0,-779598,0,-441090
7745922, 04-01 11:03:25.881,10,821768,0,-779598,0,-399360
7745923, 04-01 11:03:25.892,10,821768,0,-779598,0,-274169
7745924, 04-01 11:03:25.903,10,154081,-1,-489014,0,-941855
7745925, 04-01 11:03:25.914,9,653316,-2,-156701,0,-983586
